student_id,test_id,question_id,topic,subskill,difficulty,correct_answer,answer_given,is_correct,error_type,time_seconds,confidence
student_0004,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,16.42,0,algebra,51.31,2
student_0004,test_03,test_03_q_07,Funzioni,grafico,4,12.07,-12.07,0,segno,50.92,3
student_0004,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-0.66,1,none,62.06,3
student_0004,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,10.83,0,concetto,55.77,2
student_0004,test_03,test_03_q_10,Funzioni,composizione,3,9.3,8.88,0,formula,51.98,3
student_0004,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,27.06,3
student_0004,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.8,0,formula,42.36,2
student_0004,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,24.84,4
student_0004,test_03,test_03_q_14,Funzioni,composizione,4,10.65,13.28,0,concetto,41.03,3
student_0004,test_03,test_03_q_15,Funzioni,dominio,4,4.08,18.75,0,concetto,39.94,3
student_0004,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,38.12,3
student_0004,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,47.25,3
student_0004,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,41.46,3
student_0004,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,9.8,1,none,39.15,4
student_0004,test_03,test_03_q_20,Derivate,catena,5,12.23,-12.23,0,segno,64.6,2
student_0004,test_03,test_03_q_21,Derivate,regole_base,2,3.61,3.61,1,none,49.95,3
student_0004,test_03,test_03_q_22,Derivate,regole_base,5,17.9,-17.9,0,segno,63.5,2
student_0004,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,40.85,3
student_0004,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,12.55,0,algebra,53.24,2
student_0004,test_03,test_03_q_25,Funzioni,grafico,3,12.14,20.75,0,concetto,47.49,3
student_0005,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,13.75,1,none,62.98,3
student_0005,test_01,test_01_q_02,Derivate,regole_base,4,0.24,-7.89,0,concetto,52.85,2
student_0005,test_01,test_01_q_03,Derivate,catena,4,8.42,12.39,0,algebra,49.99,2
student_0005,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,-5.73,0,segno,43.08,2
student_0005,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,37.42,3
student_0005,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,13.69,0,distrazione,67.49,2
student_0005,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,38.43,3
student_0005,test_01,test_01_q_08,Derivate,catena,5,9.75,9.75,1,none,63.35,3
student_0005,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,-16.11,0,segno,56.87,2
student_0005,test_01,test_01_q_10,Funzioni,grafico,5,7.86,6.28,0,concetto,51.07,3
student_0005,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,47.76,3
student_0005,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,40.81,3
student_0005,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,7.46,0,concetto,61.76,2
student_0005,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,13.08,1,none,31.99,3
student_0005,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,5.8,1,none,55.83,3
student_0005,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,50.09,3
student_0005,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,49.67,3
student_0005,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,9.29,0,formula,50.19,2
student_0005,test_01,test_01_q_19,Derivate,catena,5,11.09,10.14,0,formula,65.52,2
student_0005,test_01,test_01_q_20,Funzioni,dominio,4,11.12,2.61,0,concetto,41.62,3
student_0005,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,13.6,0,formula,59.59,2
student_0005,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,8.31,0,algebra,55.53,2
student_0005,test_01,test_01_q_23,Funzioni,composizione,3,6.81,6.81,1,none,36.49,4
student_0005,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,39.38,3
student_0005,test_01,test_01_q_25,Derivate,catena,4,1.59,-8.01,0,concetto,53.11,2
student_0005,test_02,test_02_q_01,Derivate,regole_base,4,10.81,9.64,0,algebra,66.05,2
student_0005,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,45.38,3
student_0005,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,29.3,3
student_0005,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,7.3,0,concetto,46.88,2
student_0005,test_02,test_02_q_05,Derivate,regole_base,2,5.4,5.4,1,none,54.67,3
student_0005,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,19.25,0,distrazione,83.15,2
student_0005,test_02,test_02_q_07,Funzioni,dominio,3,10.79,10.79,1,none,38.27,4
student_0005,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,12.28,1,none,46.03,3
student_0005,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,36.42,3
student_0005,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.43,1,none,58.01,3
student_0005,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,8.94,0,formula,35.41,2
student_0005,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,13.33,1,none,56.87,3
student_0005,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,45.17,3
student_0005,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,-13.15,0,concetto,51.32,2
student_0005,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,16.81,4
student_0005,test_02,test_02_q_16,Funzioni,composizione,3,8.11,8.11,1,none,56.28,4
student_0005,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,10.69,0,concetto,75.24,2
student_0005,test_02,test_02_q_18,Funzioni,composizione,4,8.97,8.97,1,none,55.31,4
student_0005,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,35.7,3
student_0005,test_02,test_02_q_20,Algebra,segni,4,12.17,10.07,0,algebra,49.84,2
student_0005,test_02,test_02_q_21,Funzioni,composizione,3,7.03,7.03,1,none,46.37,4
student_0005,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,33.97,3
student_0005,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,10.11,1,none,60.28,3
student_0005,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,52.47,3
student_0005,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,21.2,0,concetto,51.47,2
student_0005,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,40.59,3
student_0005,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,20.34,4
student_0005,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,36.61,3
student_0005,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,13.18,1,none,60.14,3
student_0005,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,37.22,4
student_0005,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,12.44,0,formula,60.67,2
student_0005,test_03,test_03_q_07,Funzioni,grafico,4,12.07,12.07,1,none,47.26,4
student_0005,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-0.51,0,formula,49.33,2
student_0005,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,9.99,0,formula,72.77,2
student_0005,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,50.43,4
student_0005,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,46.4,4
student_0005,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,57.48,3
student_0005,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,42.64,3
student_0005,test_03,test_03_q_14,Funzioni,composizione,4,10.65,10.65,1,none,64.08,4
student_0005,test_03,test_03_q_15,Funzioni,dominio,4,4.08,7.66,0,distrazione,33.76,3
student_0005,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,47.89,3
student_0005,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,48.62,3
student_0005,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,47.82,3
student_0005,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,10.82,0,concetto,58.84,2
student_0005,test_03,test_03_q_20,Derivate,catena,5,12.23,12.59,0,formula,72.27,2
student_0005,test_03,test_03_q_21,Derivate,regole_base,2,3.61,-3.33,0,concetto,38.89,2
student_0005,test_03,test_03_q_22,Derivate,regole_base,5,17.9,12.19,0,formula,70.42,2
student_0005,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,46.0,3
student_0005,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,18.5,0,concetto,25.78,2
student_0005,test_03,test_03_q_25,Funzioni,grafico,3,12.14,12.14,1,none,36.24,4
student_0006,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,-13.75,0,segno,46.25,2
student_0006,test_01,test_01_q_02,Derivate,regole_base,4,0.24,2.21,0,distrazione,59.96,3
student_0006,test_01,test_01_q_03,Derivate,catena,4,8.42,7.96,0,formula,41.79,3
student_0006,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,28.08,2
student_0006,test_01,test_01_q_05,Derivate,prodotto,1,10.33,8.13,0,distrazione,33.39,3
student_0006,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,14.03,0,distrazione,48.28,1
student_0006,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,31.84,4
student_0006,test_01,test_01_q_08,Derivate,catena,5,9.75,-9.75,0,segno,39.34,3
student_0006,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,17.6,0,algebra,50.29,2
student_0006,test_01,test_01_q_10,Funzioni,grafico,5,7.86,-7.86,0,segno,40.96,3
student_0006,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,33.0,2
student_0006,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,36.03,4
student_0006,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,12.41,0,concetto,44.95,1
student_0006,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,-13.08,0,segno,44.62,1
student_0006,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,7.55,0,concetto,59.49,1
student_0006,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,10.88,3
student_0006,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,34.75,2
student_0006,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,6.67,1,none,42.46,2
student_0006,test_01,test_01_q_19,Derivate,catena,5,11.09,11.09,1,none,33.66,4
student_0006,test_01,test_01_q_20,Funzioni,dominio,4,11.12,8.78,0,algebra,51.58,3
student_0006,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,11.45,1,none,62.31,2
student_0006,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,2.71,1,none,57.85,3
student_0006,test_01,test_01_q_23,Funzioni,composizione,3,6.81,6.81,1,none,34.07,4
student_0006,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,14.78,4
student_0006,test_01,test_01_q_25,Derivate,catena,4,1.59,1.59,1,none,35.69,4
student_0006,test_02,test_02_q_01,Derivate,regole_base,4,10.81,10.81,1,none,34.34,4
student_0006,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,31.62,4
student_0006,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,31.28,4
student_0006,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,4.78,0,algebra,29.16,1
student_0006,test_02,test_02_q_05,Derivate,regole_base,2,5.4,4.7,0,algebra,47.97,3
student_0006,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,13.62,0,concetto,56.88,1
student_0006,test_02,test_02_q_07,Funzioni,dominio,3,10.79,10.79,1,none,38.66,4
student_0006,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,6.81,0,concetto,53.94,1
student_0006,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,31.3,4
student_0006,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.43,1,none,40.79,3
student_0006,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,29.4,2
student_0006,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,12.83,0,concetto,43.82,1
student_0006,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.74,0,formula,36.7,1
student_0006,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,2.76,1,none,42.25,2
student_0006,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,25.92,4
student_0006,test_02,test_02_q_16,Funzioni,composizione,3,8.11,8.11,1,none,54.14,4
student_0006,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,4.66,0,concetto,56.45,1
student_0006,test_02,test_02_q_18,Funzioni,composizione,4,8.97,10.99,0,formula,51.5,3
student_0006,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,44.46,4
student_0006,test_02,test_02_q_20,Algebra,segni,4,12.17,-12.17,0,segno,45.81,2
student_0006,test_02,test_02_q_21,Funzioni,composizione,3,7.03,1.91,0,concetto,39.21,3
student_0006,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,26.38,4
student_0006,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,7.81,0,formula,33.56,1
student_0006,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,38.25,3
student_0006,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,9.96,0,concetto,46.4,1
student_0006,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,17.59,3
student_0006,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,40.72,4
student_0006,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,46.53,2
student_0006,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,17.85,0,concetto,35.23,1
student_0006,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,16.09,4
student_0006,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,12.01,0,formula,52.8,1
student_0006,test_03,test_03_q_07,Funzioni,grafico,4,12.07,7.92,0,formula,30.93,3
student_0006,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-0.83,0,formula,24.75,3
student_0006,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,8.57,0,algebra,56.92,1
student_0006,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,18.68,4
student_0006,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,43.05,4
student_0006,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,-1.63,0,segno,51.73,1
student_0006,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,20.36,2
student_0006,test_03,test_03_q_14,Funzioni,composizione,4,10.65,10.65,1,none,41.44,4
student_0006,test_03,test_03_q_15,Funzioni,dominio,4,4.08,1.45,0,algebra,24.29,3
student_0006,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,4.97,0,concetto,34.56,1
student_0006,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,38.76,4
student_0006,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,40.34,2
student_0006,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,9.07,0,formula,55.85,1
student_0006,test_03,test_03_q_20,Derivate,catena,5,12.23,24.28,0,concetto,34.67,3
student_0006,test_03,test_03_q_21,Derivate,regole_base,2,3.61,3.61,1,none,16.63,4
student_0006,test_03,test_03_q_22,Derivate,regole_base,5,17.9,16.33,0,concetto,49.07,3
student_0006,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,40.87,2
student_0006,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,0.42,0,concetto,35.28,1
student_0006,test_03,test_03_q_25,Funzioni,grafico,3,12.14,12.14,1,none,38.7,4
student_0007,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,14.72,0,algebra,48.41,2
student_0007,test_01,test_01_q_02,Derivate,regole_base,4,0.24,0.24,1,none,56.09,4
student_0007,test_01,test_01_q_03,Derivate,catena,4,8.42,11.99,0,distrazione,46.64,3
student_0007,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,30.05,3
student_0007,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,19.62,4
student_0007,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,12.37,0,algebra,64.41,1
student_0007,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,21.31,4
student_0007,test_01,test_01_q_08,Derivate,catena,5,9.75,13.52,0,formula,56.57,3
student_0007,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,12.83,0,formula,49.97,2
student_0007,test_01,test_01_q_10,Funzioni,grafico,5,7.86,11.65,0,distrazione,51.35,2
student_0007,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,52.12,3
student_0007,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,34.15,4
student_0007,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,9.17,0,concetto,46.4,1
student_0007,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,13.08,1,none,49.05,2
student_0007,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,4.52,0,formula,32.61,2
student_0007,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,39.98,2
student_0007,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,42.25,2
student_0007,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,8.05,0,algebra,29.67,1
student_0007,test_01,test_01_q_19,Derivate,catena,5,11.09,14.32,0,distrazione,43.19,3
student_0007,test_01,test_01_q_20,Funzioni,dominio,4,11.12,11.02,0,concetto,58.95,2
student_0007,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,17.29,0,concetto,68.12,1
student_0007,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,5.72,0,algebra,39.2,2
student_0007,test_01,test_01_q_23,Funzioni,composizione,3,6.81,6.81,1,none,38.72,3
student_0007,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,31.63,4
student_0007,test_01,test_01_q_25,Derivate,catena,4,1.59,1.95,0,formula,43.81,3
student_0007,test_02,test_02_q_01,Derivate,regole_base,4,10.81,10.81,1,none,52.15,4
student_0007,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,30.69,4
student_0007,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,35.69,4
student_0007,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,4.39,0,concetto,67.52,1
student_0007,test_02,test_02_q_05,Derivate,regole_base,2,5.4,5.4,1,none,36.86,4
student_0007,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,9.27,0,concetto,69.85,1
student_0007,test_02,test_02_q_07,Funzioni,dominio,3,10.79,-10.79,0,segno,45.07,2
student_0007,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,13.09,0,concetto,58.57,1
student_0007,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,19.67,4
student_0007,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.98,0,algebra,46.51,2
student_0007,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,31.37,3
student_0007,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,15.25,0,distrazione,50.66,1
student_0007,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,40.12,3
student_0007,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,-1.96,0,distrazione,41.34,2
student_0007,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,40.02,3
student_0007,test_02,test_02_q_16,Funzioni,composizione,3,8.11,8.11,1,none,53.94,3
student_0007,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,2.74,0,algebra,59.6,2
student_0007,test_02,test_02_q_18,Funzioni,composizione,4,8.97,9.94,0,formula,38.09,2
student_0007,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,47.81,4
student_0007,test_02,test_02_q_20,Algebra,segni,4,12.17,12.22,0,algebra,53.86,2
student_0007,test_02,test_02_q_21,Funzioni,composizione,3,7.03,7.03,1,none,55.79,3
student_0007,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,24.48,4
student_0007,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,6.94,0,concetto,51.68,2
student_0007,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,48.22,2
student_0007,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,11.1,1,none,41.52,3
student_0007,test_03,test_03_q_01,Algebra,segni,1,11.78,12.07,0,distrazione,32.31,2
student_0007,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,39.18,3
student_0007,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,40.52,3
student_0007,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,4.53,0,concetto,44.29,1
student_0007,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,27.65,3
student_0007,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,14.86,0,concetto,58.4,1
student_0007,test_03,test_03_q_07,Funzioni,grafico,4,12.07,4.2,0,concetto,62.06,2
student_0007,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,0.28,0,distrazione,38.84,3
student_0007,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,4.21,0,concetto,62.8,1
student_0007,test_03,test_03_q_10,Funzioni,composizione,3,9.3,-9.3,0,segno,55.69,2
student_0007,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,56.74,3
student_0007,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,-1.63,0,segno,45.56,1
student_0007,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,30.64,3
student_0007,test_03,test_03_q_14,Funzioni,composizione,4,10.65,10.65,1,none,48.27,3
student_0007,test_03,test_03_q_15,Funzioni,dominio,4,4.08,6.61,0,distrazione,49.35,2
student_0007,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,7.75,0,algebra,38.27,1
student_0007,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,27.32,4
student_0007,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,57.38,2
student_0007,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,10.02,0,formula,43.43,2
student_0007,test_03,test_03_q_20,Derivate,catena,5,12.23,12.52,0,distrazione,33.46,3
student_0007,test_03,test_03_q_21,Derivate,regole_base,2,3.61,3.52,0,formula,46.55,3
student_0007,test_03,test_03_q_22,Derivate,regole_base,5,17.9,-17.9,0,segno,61.08,3
student_0007,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,48.36,2
student_0007,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,46.02,2
student_0007,test_03,test_03_q_25,Funzioni,grafico,3,12.14,11.16,0,distrazione,49.47,2
student_0008,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,18.51,0,formula,69.2,2
student_0008,test_01,test_01_q_02,Derivate,regole_base,4,0.24,4.28,0,concetto,61.54,2
student_0008,test_01,test_01_q_03,Derivate,catena,4,8.42,7.06,0,concetto,60.63,2
student_0008,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,37.4,2
