student_id,topic,error_type,error_share
student_0130,Derivate,none,0.6667
student_0130,Derivate,segno,0.0476
student_0130,Fisica_Dinamica,algebra,0.0833
student_0130,Fisica_Dinamica,concetto,0.25
student_0130,Fisica_Dinamica,formula,0.0833
student_0130,Fisica_Dinamica,none,0.5833
student_0130,Fisica_Energia,concetto,0.3889
student_0130,Fisica_Energia,distrazione,0.0556
student_0130,Fisica_Energia,formula,0.1667
student_0130,Fisica_Energia,none,0.3889
student_0130,Funzioni,algebra,0.125
student_0130,Funzioni,concetto,0.0625
student_0130,Funzioni,distrazione,0.25
student_0130,Funzioni,formula,0.25
student_0130,Funzioni,none,0.3125
student_0131,Algebra,algebra,0.125
student_0131,Algebra,formula,0.125
student_0131,Algebra,none,0.25
student_0131,Algebra,segno,0.5
student_0131,Derivate,algebra,0.0476
student_0131,Derivate,concetto,0.0952
student_0131,Derivate,distrazione,0.0952
student_0131,Derivate,formula,0.1429
student_0131,Derivate,none,0.5714
student_0131,Derivate,segno,0.0476
student_0131,Fisica_Dinamica,algebra,0.0833
student_0131,Fisica_Dinamica,concetto,0.25
student_0131,Fisica_Dinamica,formula,0.0833
student_0131,Fisica_Dinamica,none,0.5833
student_0131,Fisica_Energia,concetto,0.1667
student_0131,Fisica_Energia,formula,0.0556
student_0131,Fisica_Energia,none,0.7778
student_0131,Funzioni,algebra,0.125
student_0131,Funzioni,distrazione,0.1875
student_0131,Funzioni,formula,0.125
student_0131,Funzioni,none,0.5
student_0131,Funzioni,segno,0.0625
student_0132,Algebra,algebra,0.125
student_0132,Algebra,concetto,0.125
student_0132,Algebra,none,0.625
student_0132,Algebra,segno,0.125
student_0132,Derivate,algebra,0.0476
student_0132,Derivate,concetto,0.2381
student_0132,Derivate,formula,0.1429
student_0132,Derivate,none,0.5238
student_0132,Derivate,segno,0.0476
student_0132,Fisica_Dinamica,algebra,0.1667
student_0132,Fisica_Dinamica,concetto,0.25
student_0132,Fisica_Dinamica,formula,0.25
student_0132,Fisica_Dinamica,none,0.3333
student_0132,Fisica_Energia,algebra,0.0556
student_0132,Fisica_Energia,concetto,0.3333
student_0132,Fisica_Energia,distrazione,0.0556
student_0132,Fisica_Energia,formula,0.1667
student_0132,Fisica_Energia,none,0.3889
student_0132,Funzioni,algebra,0.0625
student_0132,Funzioni,distrazione,0.125
student_0132,Funzioni,formula,0.125
student_0132,Funzioni,none,0.625
student_0132,Funzioni,segno,0.0625
student_0133,Algebra,algebra,0.125
student_0133,Algebra,distrazione,0.25
student_0133,Algebra,none,0.625
student_0133,Derivate,algebra,0.0476
student_0133,Derivate,concetto,0.0952
student_0133,Derivate,formula,0.1905
student_0133,Derivate,none,0.619
student_0133,Derivate,segno,0.0476
student_0133,Fisica_Dinamica,concetto,0.25
student_0133,Fisica_Dinamica,formula,0.25
student_0133,Fisica_Dinamica,none,0.3333
student_0133,Fisica_Dinamica,segno,0.1667
student_0133,Fisica_Energia,algebra,0.1667
student_0133,Fisica_Energia,concetto,0.3333
student_0133,Fisica_Energia,distrazione,0.0556
student_0133,Fisica_Energia,formula,0.0556
student_0133,Fisica_Energia,none,0.2778
student_0133,Fisica_Energia,segno,0.1111
student_0133,Funzioni,algebra,0.1875
student_0133,Funzioni,concetto,0.1875
student_0133,Funzioni,distrazione,0.125
student_0133,Funzioni,formula,0.0625
student_0133,Funzioni,none,0.375
student_0133,Funzioni,segno,0.0625
student_0134,Algebra,algebra,0.125
student_0134,Algebra,distrazione,0.125
student_0134,Algebra,formula,0.25
student_0134,Algebra,none,0.375
student_0134,Algebra,segno,0.125
student_0134,Derivate,algebra,0.0476
student_0134,Derivate,concetto,0.1429
student_0134,Derivate,formula,0.2381
student_0134,Derivate,none,0.5714
student_0134,Fisica_Dinamica,algebra,0.25
student_0134,Fisica_Dinamica,concetto,0.1667
student_0134,Fisica_Dinamica,distrazione,0.0833
student_0134,Fisica_Dinamica,formula,0.1667
student_0134,Fisica_Dinamica,none,0.3333
student_0134,Fisica_Energia,concetto,0.2778
student_0134,Fisica_Energia,formula,0.1111
student_0134,Fisica_Energia,none,0.6111
student_0134,Funzioni,algebra,0.0625
student_0134,Funzioni,concetto,0.0625
student_0134,Funzioni,formula,0.0625
student_0134,Funzioni,none,0.75
student_0134,Funzioni,segno,0.0625
student_0135,Algebra,algebra,0.625
student_0135,Algebra,none,0.375
student_0135,Derivate,concetto,0.0476
student_0135,Derivate,formula,0.0952
student_0135,Derivate,none,0.8095
student_0135,Derivate,segno,0.0476
student_0135,Fisica_Dinamica,concetto,0.25
student_0135,Fisica_Dinamica,formula,0.1667
student_0135,Fisica_Dinamica,none,0.5833
student_0135,Fisica_Energia,algebra,0.0556
student_0135,Fisica_Energia,distrazione,0.0556
student_0135,Fisica_Energia,formula,0.1111
student_0135,Fisica_Energia,none,0.7222
student_0135,Fisica_Energia,segno,0.0556
student_0135,Funzioni,algebra,0.0625
student_0135,Funzioni,concetto,0.0625
student_0135,Funzioni,formula,0.0625
student_0135,Funzioni,none,0.625
student_0135,Funzioni,segno,0.1875
student_0136,Algebra,algebra,0.5
student_0136,Algebra,distrazione,0.125
student_0136,Algebra,none,0.375
student_0136,Derivate,algebra,0.0476
student_0136,Derivate,concetto,0.0476
student_0136,Derivate,distrazione,0.0476
student_0136,Derivate,formula,0.1905
student_0136,Derivate,none,0.5714
student_0136,Derivate,segno,0.0952
student_0136,Fisica_Dinamica,concetto,0.1667
student_0136,Fisica_Dinamica,formula,0.0833
student_0136,Fisica_Dinamica,none,0.75
student_0136,Fisica_Energia,algebra,0.1667
student_0136,Fisica_Energia,concetto,0.2778
student_0136,Fisica_Energia,distrazione,0.1111
student_0136,Fisica_Energia,formula,0.0556
student_0136,Fisica_Energia,none,0.3889
student_0136,Funzioni,algebra,0.0625
student_0136,Funzioni,concetto,0.125
student_0136,Funzioni,distrazione,0.375
student_0136,Funzioni,none,0.375
student_0136,Funzioni,segno,0.0625
student_0137,Algebra,algebra,0.375
student_0137,Algebra,concetto,0.125
student_0137,Algebra,none,0.5
student_0137,Derivate,algebra,0.0952
student_0137,Derivate,concetto,0.0476
student_0137,Derivate,distrazione,0.0476
student_0137,Derivate,formula,0.1905
student_0137,Derivate,none,0.4286
student_0137,Derivate,segno,0.1905
student_0137,Fisica_Dinamica,concetto,0.4167
student_0137,Fisica_Dinamica,distrazione,0.0833
student_0137,Fisica_Dinamica,none,0.5
student_0137,Fisica_Energia,algebra,0.0556
student_0137,Fisica_Energia,concetto,0.1667
student_0137,Fisica_Energia,distrazione,0.0556
student_0137,Fisica_Energia,formula,0.1667
student_0137,Fisica_Energia,none,0.5556
student_0137,Funzioni,algebra,0.0625
student_0137,Funzioni,concetto,0.125
student_0137,Funzioni,distrazione,0.1875
student_0137,Funzioni,none,0.5
student_0137,Funzioni,segno,0.125
student_0138,Algebra,distrazione,0.25
student_0138,Algebra,none,0.375
student_0138,Algebra,segno,0.375
student_0138,Derivate,algebra,0.0476
student_0138,Derivate,concetto,0.0952
student_0138,Derivate,distrazione,0.1429
student_0138,Derivate,formula,0.1905
student_0138,Derivate,none,0.5238
student_0138,Fisica_Dinamica,algebra,0.0833
student_0138,Fisica_Dinamica,concetto,0.1667
student_0138,Fisica_Dinamica,formula,0.0833
student_0138,Fisica_Dinamica,none,0.5833
student_0138,Fisica_Dinamica,segno,0.0833
student_0138,Fisica_Energia,algebra,0.0556
student_0138,Fisica_Energia,concetto,0.2222
student_0138,Fisica_Energia,distrazione,0.0556
student_0138,Fisica_Energia,formula,0.2778
student_0138,Fisica_Energia,none,0.3889
student_0138,Funzioni,algebra,0.125
student_0138,Funzioni,concetto,0.25
student_0138,Funzioni,none,0.5
student_0138,Funzioni,segno,0.125
student_0139,Algebra,algebra,0.125
student_0139,Algebra,distrazione,0.25
student_0139,Algebra,none,0.5
student_0139,Algebra,segno,0.125
student_0139,Derivate,algebra,0.0952
student_0139,Derivate,concetto,0.1429
student_0139,Derivate,distrazione,0.0952
student_0139,Derivate,formula,0.2857
student_0139,Derivate,none,0.381
student_0139,Fisica_Dinamica,concetto,0.0833
student_0139,Fisica_Dinamica,formula,0.1667
student_0139,Fisica_Dinamica,none,0.75
student_0139,Fisica_Energia,algebra,0.0556
student_0139,Fisica_Energia,concetto,0.2222
student_0139,Fisica_Energia,none,0.7222
student_0139,Funzioni,algebra,0.0625
student_0139,Funzioni,formula,0.1875
student_0139,Funzioni,none,0.5625
student_0139,Funzioni,segno,0.1875
student_0140,Algebra,algebra,0.25
student_0140,Algebra,none,0.625
student_0140,Algebra,segno,0.125
student_0140,Derivate,distrazione,0.0952
student_0140,Derivate,formula,0.3333
student_0140,Derivate,none,0.5238
student_0140,Derivate,segno,0.0476
student_0140,Fisica_Dinamica,algebra,0.0833
student_0140,Fisica_Dinamica,concetto,0.1667
student_0140,Fisica_Dinamica,none,0.75
student_0140,Fisica_Energia,concetto,0.1111
student_0140,Fisica_Energia,distrazione,0.1667
student_0140,Fisica_Energia,none,0.6667
student_0140,Fisica_Energia,segno,0.0556
student_0140,Funzioni,algebra,0.125
student_0140,Funzioni,concetto,0.125
student_0140,Funzioni,formula,0.0625
student_0140,Funzioni,none,0.6875
student_0141,Algebra,none,0.875
student_0141,Algebra,segno,0.125
student_0141,Derivate,algebra,0.1429
student_0141,Derivate,concetto,0.0476
student_0141,Derivate,distrazione,0.0476
student_0141,Derivate,formula,0.1905
student_0141,Derivate,none,0.5714
student_0141,Fisica_Dinamica,algebra,0.0833
student_0141,Fisica_Dinamica,concetto,0.1667
student_0141,Fisica_Dinamica,distrazione,0.0833
student_0141,Fisica_Dinamica,formula,0.1667
student_0141,Fisica_Dinamica,none,0.5
student_0141,Fisica_Energia,concetto,0.1111
student_0141,Fisica_Energia,formula,0.1111
student_0141,Fisica_Energia,none,0.7222
student_0141,Fisica_Energia,segno,0.0556
student_0141,Funzioni,concetto,0.125
student_0141,Funzioni,distrazione,0.125
student_0141,Funzioni,formula,0.0625
student_0141,Funzioni,none,0.5625
student_0141,Funzioni,segno,0.125
student_0142,Algebra,algebra,0.125
student_0142,Algebra,distrazione,0.125
student_0142,Algebra,none,0.5
student_0142,Algebra,segno,0.25
student_0142,Derivate,concetto,0.0952
student_0142,Derivate,formula,0.1429
student_0142,Derivate,none,0.7143
student_0142,Derivate,segno,0.0476
student_0142,Fisica_Dinamica,concetto,0.1667
student_0142,Fisica_Dinamica,distrazione,0.0833
student_0142,Fisica_Dinamica,formula,0.25
student_0142,Fisica_Dinamica,none,0.5
student_0142,Fisica_Energia,algebra,0.0556
student_0142,Fisica_Energia,concetto,0.3889
student_0142,Fisica_Energia,formula,0.0556
student_0142,Fisica_Energia,none,0.4444
student_0142,Fisica_Energia,segno,0.0556
student_0142,Funzioni,algebra,0.1875
student_0142,Funzioni,concetto,0.125
student_0142,Funzioni,distrazione,0.0625
student_0142,Funzioni,none,0.4375
student_0142,Funzioni,segno,0.1875
student_0143,Algebra,algebra,0.375
student_0143,Algebra,none,0.5
student_0143,Algebra,segno,0.125
student_0143,Derivate,algebra,0.0952
student_0143,Derivate,concetto,0.1429
student_0143,Derivate,distrazione,0.0952
student_0143,Derivate,formula,0.0476
student_0143,Derivate,none,0.619
student_0143,Fisica_Dinamica,concetto,0.0833
student_0143,Fisica_Dinamica,none,0.9167
student_0143,Fisica_Energia,algebra,0.0556
student_0143,Fisica_Energia,concetto,0.0556
student_0143,Fisica_Energia,formula,0.2778
student_0143,Fisica_Energia,none,0.5556
student_0143,Fisica_Energia,segno,0.0556
student_0143,Funzioni,algebra,0.0625
student_0143,Funzioni,concetto,0.125
student_0143,Funzioni,distrazione,0.1875
student_0143,Funzioni,formula,0.0625
student_0143,Funzioni,none,0.4375
student_0143,Funzioni,segno,0.125
student_0144,Algebra,distrazione,0.25
student_0144,Algebra,formula,0.125
student_0144,Algebra,none,0.625
student_0144,Derivate,algebra,0.0476
student_0144,Derivate,concetto,0.0952
student_0144,Derivate,distrazione,0.1429
student_0144,Derivate,formula,0.1429
student_0144,Derivate,none,0.5714
student_0144,Fisica_Dinamica,concetto,0.1667
student_0144,Fisica_Dinamica,distrazione,0.1667
student_0144,Fisica_Dinamica,formula,0.1667
student_0144,Fisica_Dinamica,none,0.5
student_0144,Fisica_Energia,algebra,0.0556
student_0144,Fisica_Energia,concetto,0.4444
student_0144,Fisica_Energia,formula,0.1111
student_0144,Fisica_Energia,none,0.3889
student_0144,Funzioni,concetto,0.1875
student_0144,Funzioni,none,0.6875
student_0144,Funzioni,segno,0.125
student_0145,Algebra,none,0.5
student_0145,Algebra,segno,0.5
student_0145,Derivate,algebra,0.0476
student_0145,Derivate,concetto,0.1905
student_0145,Derivate,distrazione,0.0476
student_0145,Derivate,formula,0.0952
student_0145,Derivate,none,0.619
student_0145,Fisica_Dinamica,concetto,0.25
student_0145,Fisica_Dinamica,formula,0.1667
student_0145,Fisica_Dinamica,none,0.5833
student_0145,Fisica_Energia,concetto,0.0556
student_0145,Fisica_Energia,distrazione,0.0556
student_0145,Fisica_Energia,formula,0.0556
student_0145,Fisica_Energia,none,0.6667
student_0145,Fisica_Energia,segno,0.1667
student_0145,Funzioni,algebra,0.0625
student_0145,Funzioni,concetto,0.125
student_0145,Funzioni,distrazione,0.1875
student_0145,Funzioni,formula,0.1875
student_0145,Funzioni,none,0.375
student_0145,Funzioni,segno,0.0625
student_0146,Algebra,algebra,0.125
student_0146,Algebra,none,0.5
student_0146,Algebra,segno,0.375
student_0146,Derivate,algebra,0.0476
student_0146,Derivate,concetto,0.0952
student_0146,Derivate,formula,0.1905
student_0146,Derivate,none,0.5714
student_0146,Derivate,segno,0.0952
student_0146,Fisica_Dinamica,algebra,0.0833
student_0146,Fisica_Dinamica,concetto,0.0833
student_0146,Fisica_Dinamica,distrazione,0.0833
student_0146,Fisica_Dinamica,formula,0.25
student_0146,Fisica_Dinamica,none,0.5
student_0146,Fisica_Energia,algebra,0.1111
student_0146,Fisica_Energia,concetto,0.2778
student_0146,Fisica_Energia,formula,0.1111
student_0146,Fisica_Energia,none,0.3889
student_0146,Fisica_Energia,segno,0.1111
student_0146,Funzioni,concetto,0.125
student_0146,Funzioni,distrazione,0.25
student_0146,Funzioni,formula,0.25
student_0146,Funzioni,none,0.375
student_0147,Algebra,concetto,0.125
student_0147,Algebra,formula,0.125
student_0147,Algebra,none,0.625
student_0147,Algebra,segno,0.125
student_0147,Derivate,concetto,0.0952
student_0147,Derivate,distrazione,0.1429
student_0147,Derivate,formula,0.1429
student_0147,Derivate,none,0.5238
student_0147,Derivate,segno,0.0952
student_0147,Fisica_Dinamica,algebra,0.0833
student_0147,Fisica_Dinamica,concetto,0.1667
student_0147,Fisica_Dinamica,distrazione,0.0833
student_0147,Fisica_Dinamica,none,0.6667
student_0147,Fisica_Energia,algebra,0.0556
student_0147,Fisica_Energia,concetto,0.1111
student_0147,Fisica_Energia,distrazione,0.1667
student_0147,Fisica_Energia,formula,0.0556
student_0147,Fisica_Energia,none,0.6111
student_0147,Funzioni,algebra,0.1875
student_0147,Funzioni,concetto,0.3125
student_0147,Funzioni,distrazione,0.0625
student_0147,Funzioni,formula,0.125
student_0147,Funzioni,none,0.25
student_0147,Funzioni,segno,0.0625
student_0148,Algebra,algebra,0.375
student_0148,Algebra,concetto,0.125
student_0148,Algebra,distrazione,0.125
student_0148,Algebra,none,0.25
student_0148,Algebra,segno,0.125
student_0148,Derivate,concetto,0.1905
student_0148,Derivate,formula,0.2381
student_0148,Derivate,none,0.5714
student_0148,Fisica_Dinamica,algebra,0.1667
student_0148,Fisica_Dinamica,concetto,0.1667
student_0148,Fisica_Dinamica,formula,0.0833
student_0148,Fisica_Dinamica,none,0.5
student_0148,Fisica_Dinamica,segno,0.0833
student_0148,Fisica_Energia,algebra,0.0556
student_0148,Fisica_Energia,concetto,0.2222
student_0148,Fisica_Energia,formula,0.1667
student_0148,Fisica_Energia,none,0.5
student_0148,Fisica_Energia,segno,0.0556
student_0148,Funzioni,algebra,0.125
student_0148,Funzioni,concetto,0.125
student_0148,Funzioni,distrazione,0.25
student_0148,Funzioni,none,0.4375
student_0148,Funzioni,segno,0.0625
student_0149,Algebra,formula,0.125
student_0149,Algebra,none,0.625
student_0149,Algebra,segno,0.25
student_0149,Derivate,concetto,0.1905
student_0149,Derivate,distrazione,0.0952
student_0149,Derivate,formula,0.0952
student_0149,Derivate,none,0.619
student_0149,Fisica_Dinamica,concetto,0.0833
student_0149,Fisica_Dinamica,none,0.9167
student_0149,Fisica_Energia,algebra,0.1111
student_0149,Fisica_Energia,concetto,0.2778
student_0149,Fisica_Energia,formula,0.1667
student_0149,Fisica_Energia,none,0.3333
student_0149,Fisica_Energia,segno,0.1111
student_0149,Funzioni,algebra,0.125
student_0149,Funzioni,concetto,0.0625
student_0149,Funzioni,distrazione,0.25
student_0149,Funzioni,formula,0.1875
student_0149,Funzioni,none,0.375
student_0150,Algebra,distrazione,0.125
student_0150,Algebra,formula,0.125
student_0150,Algebra,none,0.5
student_0150,Algebra,segno,0.25
student_0150,Derivate,algebra,0.0476
student_0150,Derivate,concetto,0.2381
student_0150,Derivate,distrazione,0.0476
student_0150,Derivate,formula,0.2857
student_0150,Derivate,none,0.3333
student_0150,Derivate,segno,0.0476
student_0150,Fisica_Dinamica,concetto,0.25
student_0150,Fisica_Dinamica,distrazione,0.0833
student_0150,Fisica_Dinamica,formula,0.25
student_0150,Fisica_Dinamica,none,0.4167
student_0150,Fisica_Energia,algebra,0.1667
student_0150,Fisica_Energia,concetto,0.2222
student_0150,Fisica_Energia,distrazione,0.0556
student_0150,Fisica_Energia,formula,0.1111
student_0150,Fisica_Energia,none,0.3333
student_0150,Fisica_Energia,segno,0.1111
student_0150,Funzioni,algebra,0.0625
student_0150,Funzioni,concetto,0.125
student_0150,Funzioni,formula,0.125
student_0150,Funzioni,none,0.5625
student_0150,Funzioni,segno,0.125
student_0151,Algebra,algebra,0.125
student_0151,Algebra,distrazione,0.125
student_0151,Algebra,formula,0.125
student_0151,Algebra,none,0.625
student_0151,Derivate,algebra,0.0952
student_0151,Derivate,formula,0.4286
student_0151,Derivate,none,0.381
student_0151,Derivate,segno,0.0952
student_0151,Fisica_Dinamica,concetto,0.1667
student_0151,Fisica_Dinamica,formula,0.1667
student_0151,Fisica_Dinamica,none,0.6667
student_0151,Fisica_Energia,concetto,0.1111
student_0151,Fisica_Energia,formula,0.0556
student_0151,Fisica_Energia,none,0.8333
student_0151,Funzioni,algebra,0.1875
student_0151,Funzioni,concetto,0.0625
student_0151,Funzioni,distrazione,0.0625
student_0151,Funzioni,formula,0.125
student_0151,Funzioni,none,0.5625
student_0152,Algebra,algebra,0.125
student_0152,Algebra,distrazione,0.125
student_0152,Algebra,none,0.5
student_0152,Algebra,segno,0.25
student_0152,Derivate,algebra,0.0476
student_0152,Derivate,concetto,0.0476
student_0152,Derivate,formula,0.2857
student_0152,Derivate,none,0.5714
student_0152,Derivate,segno,0.0476
student_0152,Fisica_Dinamica,algebra,0.1667
student_0152,Fisica_Dinamica,concetto,0.0833
student_0152,Fisica_Dinamica,formula,0.0833
student_0152,Fisica_Dinamica,none,0.6667
student_0152,Fisica_Energia,algebra,0.0556
student_0152,Fisica_Energia,concetto,0.2778
student_0152,Fisica_Energia,distrazione,0.0556
student_0152,Fisica_Energia,formula,0.0556
student_0152,Fisica_Energia,none,0.5
student_0152,Fisica_Energia,segno,0.0556
student_0152,Funzioni,algebra,0.1875
student_0152,Funzioni,concetto,0.125
student_0152,Funzioni,distrazione,0.0625
student_0152,Funzioni,formula,0.0625
student_0152,Funzioni,none,0.5625
student_0153,Algebra,algebra,0.125
student_0153,Algebra,distrazione,0.125
student_0153,Algebra,formula,0.125
student_0153,Algebra,none,0.125
student_0153,Algebra,segno,0.5
student_0153,Derivate,concetto,0.1905
student_0153,Derivate,formula,0.1905
student_0153,Derivate,none,0.619
student_0153,Fisica_Dinamica,algebra,0.0833
student_0153,Fisica_Dinamica,concetto,0.25
student_0153,Fisica_Dinamica,distrazione,0.0833
student_0153,Fisica_Dinamica,formula,0.0833
student_0153,Fisica_Dinamica,none,0.5
student_0153,Fisica_Energia,algebra,0.0556
student_0153,Fisica_Energia,concetto,0.3333
student_0153,Fisica_Energia,distrazione,0.1667
student_0153,Fisica_Energia,formula,0.0556
student_0153,Fisica_Energia,none,0.3889
student_0153,Funzioni,algebra,0.125
student_0153,Funzioni,concetto,0.1875
student_0153,Funzioni,distrazione,0.1875
student_0153,Funzioni,formula,0.125
student_0153,Funzioni,none,0.3125
student_0153,Funzioni,segno,0.0625
student_0154,Algebra,distrazione,0.125
student_0154,Algebra,formula,0.375
student_0154,Algebra,none,0.25
student_0154,Algebra,segno,0.25
student_0154,Derivate,algebra,0.1905
student_0154,Derivate,concetto,0.1429
student_0154,Derivate,distrazione,0.0476
student_0154,Derivate,formula,0.0952
student_0154,Derivate,none,0.5238
student_0154,Fisica_Dinamica,concetto,0.25
student_0154,Fisica_Dinamica,formula,0.0833
student_0154,Fisica_Dinamica,none,0.6667
student_0154,Fisica_Energia,concetto,0.1667
student_0154,Fisica_Energia,distrazione,0.0556
student_0154,Fisica_Energia,formula,0.0556
student_0154,Fisica_Energia,none,0.7222
student_0154,Funzioni,algebra,0.25
student_0154,Funzioni,concetto,0.125
student_0154,Funzioni,formula,0.0625
student_0154,Funzioni,none,0.4375
student_0154,Funzioni,segno,0.125
student_0155,Algebra,algebra,0.25
student_0155,Algebra,distrazione,0.125
student_0155,Algebra,formula,0.125
student_0155,Algebra,none,0.5
student_0155,Derivate,algebra,0.0476
student_0155,Derivate,concetto,0.1905
student_0155,Derivate,distrazione,0.0476
student_0155,Derivate,formula,0.1905
student_0155,Derivate,none,0.5238
student_0155,Fisica_Dinamica,concetto,0.1667
student_0155,Fisica_Dinamica,none,0.8333
student_0155,Fisica_Energia,concetto,0.0556
student_0155,Fisica_Energia,formula,0.2222
student_0155,Fisica_Energia,none,0.7222
student_0155,Funzioni,algebra,0.0625
student_0155,Funzioni,concetto,0.25
student_0155,Funzioni,distrazione,0.25
student_0155,Funzioni,formula,0.0625
student_0155,Funzioni,none,0.375
student_0156,Algebra,algebra,0.125
student_0156,Algebra,concetto,0.125
student_0156,Algebra,formula,0.125
student_0156,Algebra,none,0.375
student_0156,Algebra,segno,0.25
student_0156,Derivate,algebra,0.0952
student_0156,Derivate,concetto,0.0952
student_0156,Derivate,distrazione,0.1429
student_0156,Derivate,formula,0.1905
student_0156,Derivate,none,0.4762
student_0156,Fisica_Dinamica,concetto,0.1667
student_0156,Fisica_Dinamica,none,0.8333
student_0156,Fisica_Energia,concetto,0.4444
student_0156,Fisica_Energia,distrazione,0.0556
student_0156,Fisica_Energia,formula,0.2222
student_0156,Fisica_Energia,none,0.2778
student_0156,Funzioni,algebra,0.125
student_0156,Funzioni,distrazione,0.0625
student_0156,Funzioni,formula,0.0625
student_0156,Funzioni,none,0.6875
student_0156,Funzioni,segno,0.0625
student_0157,Algebra,algebra,0.125
student_0157,Algebra,distrazione,0.125
student_0157,Algebra,formula,0.125
student_0157,Algebra,none,0.25
student_0157,Algebra,segno,0.375
student_0157,Derivate,algebra,0.0476
student_0157,Derivate,concetto,0.1905
student_0157,Derivate,formula,0.0952
student_0157,Derivate,none,0.5714
student_0157,Derivate,segno,0.0952
student_0157,Fisica_Dinamica,algebra,0.0833
student_0157,Fisica_Dinamica,concetto,0.1667
student_0157,Fisica_Dinamica,formula,0.1667
student_0157,Fisica_Dinamica,none,0.5
student_0157,Fisica_Dinamica,segno,0.0833
student_0157,Fisica_Energia,algebra,0.1111
student_0157,Fisica_Energia,concetto,0.1111
student_0157,Fisica_Energia,distrazione,0.0556
student_0157,Fisica_Energia,formula,0.0556
student_0157,Fisica_Energia,none,0.6111
student_0157,Fisica_Energia,segno,0.0556
student_0157,Funzioni,algebra,0.0625
student_0157,Funzioni,concetto,0.3125
student_0157,Funzioni,distrazione,0.0625
student_0157,Funzioni,formula,0.0625
student_0157,Funzioni,none,0.5
student_0158,Algebra,algebra,0.25
student_0158,Algebra,none,0.5
student_0158,Algebra,segno,0.25
student_0158,Derivate,concetto,0.0476
student_0158,Derivate,distrazione,0.0476
student_0158,Derivate,formula,0.2857
student_0158,Derivate,none,0.5714
student_0158,Derivate,segno,0.0476
student_0158,Fisica_Dinamica,algebra,0.0833
student_0158,Fisica_Dinamica,concetto,0.0833
student_0158,Fisica_Dinamica,formula,0.0833
student_0158,Fisica_Dinamica,none,0.75
student_0158,Fisica_Energia,concetto,0.1111
student_0158,Fisica_Energia,formula,0.0556
student_0158,Fisica_Energia,none,0.7778
student_0158,Fisica_Energia,segno,0.0556
student_0158,Funzioni,algebra,0.125
student_0158,Funzioni,concetto,0.125
student_0158,Funzioni,formula,0.125
student_0158,Funzioni,none,0.5625
student_0158,Funzioni,segno,0.0625
student_0159,Algebra,algebra,0.125
student_0159,Algebra,distrazione,0.125
student_0159,Algebra,formula,0.125
student_0159,Algebra,none,0.5
student_0159,Algebra,segno,0.125
student_0159,Derivate,concetto,0.0476
student_0159,Derivate,distrazione,0.0476
student_0159,Derivate,formula,0.1905
student_0159,Derivate,none,0.619
student_0159,Derivate,segno,0.0952
student_0159,Fisica_Dinamica,concetto,0.3333
student_0159,Fisica_Dinamica,formula,0.1667
student_0159,Fisica_Dinamica,none,0.5
student_0159,Fisica_Energia,algebra,0.1111
student_0159,Fisica_Energia,concetto,0.1667
student_0159,Fisica_Energia,distrazione,0.0556
student_0159,Fisica_Energia,formula,0.1111
student_0159,Fisica_Energia,none,0.5
student_0159,Fisica_Energia,segno,0.0556
student_0159,Funzioni,algebra,0.0625
student_0159,Funzioni,concetto,0.1875
student_0159,Funzioni,distrazione,0.125
student_0159,Funzioni,formula,0.125
student_0159,Funzioni,none,0.4375
student_0159,Funzioni,segno,0.0625
student_0160,Algebra,algebra,0.125
student_0160,Algebra,formula,0.125
student_0160,Algebra,none,0.5
student_0160,Algebra,segno,0.25
student_0160,Derivate,algebra,0.0476
student_0160,Derivate,concetto,0.0952
student_0160,Derivate,formula,0.2857
student_0160,Derivate,none,0.4762
student_0160,Derivate,segno,0.0952
student_0160,Fisica_Dinamica,concetto,0.25
student_0160,Fisica_Dinamica,distrazione,0.0833
student_0160,Fisica_Dinamica,formula,0.0833
student_0160,Fisica_Dinamica,none,0.5833
student_0160,Fisica_Energia,concetto,0.1667
student_0160,Fisica_Energia,formula,0.1667
student_0160,Fisica_Energia,none,0.6111
student_0160,Fisica_Energia,segno,0.0556
student_0160,Funzioni,concetto,0.1875
student_0160,Funzioni,distrazione,0.1875
student_0160,Funzioni,formula,0.125
student_0160,Funzioni,none,0.375
student_0160,Funzioni,segno,0.125
student_0161,Algebra,algebra,0.125
student_0161,Algebra,distrazione,0.125
student_0161,Algebra,none,0.5
student_0161,Algebra,segno,0.25
student_0161,Derivate,algebra,0.0476
student_0161,Derivate,concetto,0.0952
student_0161,Derivate,distrazione,0.0476
student_0161,Derivate,formula,0.2857
student_0161,Derivate,none,0.4762
student_0161,Derivate,segno,0.0476
student_0161,Fisica_Dinamica,concetto,0.1667
student_0161,Fisica_Dinamica,formula,0.0833
student_0161,Fisica_Dinamica,none,0.75
student_0161,Fisica_Energia,concetto,0.1667
student_0161,Fisica_Energia,distrazione,0.0556
student_0161,Fisica_Energia,formula,0.1667
student_0161,Fisica_Energia,none,0.5
student_0161,Fisica_Energia,segno,0.1111
student_0161,Funzioni,distrazione,0.125
student_0161,Funzioni,formula,0.125
student_0161,Funzioni,none,0.6875
student_0161,Funzioni,segno,0.0625
student_0162,Algebra,algebra,0.125
student_0162,Algebra,distrazione,0.125
student_0162,Algebra,formula,0.125
student_0162,Algebra,none,0.625
student_0162,Derivate,algebra,0.0952
student_0162,Derivate,concetto,0.2381
